pos_panda_joint1,pos_panda_joint2,pos_panda_joint3,pos_panda_joint4,pos_panda_joint5,pos_panda_joint6,pos_panda_joint7
0.060639794274528924,-0.36247761530886713,-0.008211309283912449,-2.435168145037192,-0.0016028067874929164,2.050867897222865,0.5679618416900363
0.060639794274528924,-0.36247761530886713,-0.008211309283912449,-2.435168145037192,-0.0016028067874929164,2.050867897222865,0.5679618416900363
0.04838387267555788,-0.41996378020382963,-0.026074676838832467,-2.470194304243762,-0.012480268102140535,2.027946040600032,0.5389479765004834
0.035602138220827584,-0.4833516634016082,-0.04390142617303905,-2.511217492750564,-0.0260094085754643,2.00240065027128,0.510133035520334
0.021979881559492043,-0.549012127792718,-0.0617012905093306,-2.5547521003898854,-0.04225398006962866,1.9744385698852618,0.48175934583803137
0.007263191338989117,-0.6130975256951601,-0.07947796831180387,-2.59722056706066,-0.060885878996864484,1.94501905738867,0.4540425438915401
-0.008483323844339807,-0.6717492994212151,-0.09744393138022733,-2.6353493099115166,-0.08119560808575965,1.9159682755778924,0.42721738044224455
-0.026439095209225272,-0.7252108753123583,-0.11739040487489394,-2.6686346060486876,-0.10396265664209192,1.8874874342295218,0.3994192055830892
-0.04300827461071499,-0.7616248710532734,-0.13622838707720764,-2.689650811546244,-0.12423768516994382,1.8667902969200831,0.3756759063257631
-0.05905648257304286,-0.783621588754178,-0.15590841488033558,-2.700316863273949,-0.14301624296356774,1.8533245117343178,0.3536724445624104
-0.07239474663169432,-0.7883250186946515,-0.1748066990678181,-2.699705609098361,-0.15798163476758642,1.8491245346802394,0.3353145848499315
-0.08224770966870665,-0.7759755329681788,-0.19262454803550622,-2.688677451395793,-0.16868295787681742,1.8538452976947752,0.32038430162762754
-0.08755160726055067,-0.7472656962714019,-0.20851511810019385,-2.668377099729833,-0.17454864927465064,1.8664612397850462,0.3089825291659887
-0.08777059587907932,-0.704022066934372,-0.22159642235257326,-2.6404069805976933,-0.1751748121988026,1.8854092114933643,0.30130384783444963
-0.0828389652486381,-0.6489592435536569,-0.23126865174123257,-2.606480971687775,-0.17076729071204788,1.9084398761738033,0.2969675147630335
-0.07342009657782977,-0.5856538570267409,-0.23710445620015275,-2.5686217057905525,-0.16182653600074648,1.9333005523227715,0.295734431242094
-0.06058663325078317,-0.5181559170055747,-0.23899522115437133,-2.5289512382393946,-0.1493229340439557,1.9579480092226476,0.2973236255403071
-0.04573341047736612,-0.4506245491484986,-0.2369521693768455,-2.489769199133873,-0.13447376144803957,1.981049133196402,0.3016508911074949
-0.03004754363286466,-0.3871646864328806,-0.23134869201031805,-2.453509469072624,-0.11866316882022865,2.0019717906604964,0.30887589778011115
-0.014516797233607548,-0.33152882369247827,-0.22262200033159552,-2.42277064619355,-0.10319293290565135,2.020908865436457,0.3193839894189088
0.0005400148857050979,-0.28693407366413304,-0.21142638655214085,-2.40012580273489,-0.08920839464426589,2.0384532540517846,0.3333267688690169
0.01430783579467576,-0.25584833934594897,-0.19840648084272683,-2.387907814907626,-0.07744436056031478,2.0554272203002064,0.3508765179225657
0.02737328106849457,-0.23979961790670767,-0.18408506416566617,-2.3879252465151746,-0.06816675842473696,2.072543580922021,0.3719217463607878
0.03957102458654216,-0.2393224895118946,-0.16874342833867662,-2.4012476774799643,-0.06123454826663277,2.0901588238402944,0.3962138233791217
0.05095293545269364,-0.2538974936100695,-0.15249649935184806,-2.427948423660072,-0.0561227203810688,2.1081708371877426,0.42338484483201366
0.06158603894127168,-0.2821009994072545,-0.13533239967418975,-2.4672091936315743,-0.05196707702907055,2.1260504190584903,0.4528532691827287
0.07189454171641252,-0.3228842816235913,-0.11669229352060295,-2.5187470327223798,-0.047544106025923405,2.143550738301842,0.4848854343345188
0.08166575010770138,-0.3707368698689768,-0.09779217575572119,-2.576756755235352,-0.04187619683942945,2.158845839540348,0.5167907971662054
0.09169191849757485,-0.42309495827304655,-0.07833112698948064,-2.6392561091338775,-0.03381231121324557,2.1720101172687762,0.548653098203034
0.10268411952670231,-0.4760796706348396,-0.05865092342633993,-2.702510788128744,-0.02266366159274824,2.1830028346675068,0.579696156029402
0.11530534597885023,-0.5257700377936532,-0.0389855751581365,-2.7627460218216866,-0.008329660301945374,2.1924133928724245,0.6092952373179932
0.13002797049880233,-0.5685635976905958,-0.019447861905764086,-2.816537957885969,0.00862925571915607,2.2013305797105396,0.6369715539045435
0.1469159636244406,-0.6011188182648501,-5.951455963071339e-05,-2.8608355927288214,0.0270496705340717,2.211104922677478,0.6623648146373009
0.1654313632172304,-0.6206755094112149,0.019151589713508166,-2.893266410222032,0.045463708261460845,2.2230243625132324,0.6851320839675603
0.18435996025918566,-0.6251522873713853,0.037794502593968105,-2.9122277541124566,0.06214133984749903,2.2379173461172144,0.7048889869477373
0.20194955504665568,-0.6135254339014447,0.05524519059098676,-2.917123744740632,0.07568866748977943,2.2559029907685524,0.7213649498803365
0.21618489762823856,-0.5857337460396836,0.07054562973827938,-2.908094216872535,0.08459696538665185,2.2764202806873772,0.7340421391458829
0.22537903413949856,-0.5429855340873209,0.08275092425906116,-2.8861494402311374,0.08835971873490323,2.298243069821563,0.7429491743486265
0.22863427221528987,-0.48781383017692015,0.09098406927582126,-2.853131963759422,0.08682231581727873,2.3197247454956855,0.7481217133097697
