eff_panda_joint1,eff_panda_joint2,eff_panda_joint3,eff_panda_joint4,eff_panda_joint5,eff_panda_joint6,eff_panda_joint7
-0.8351369997459595,-6.884727722296068,-1.8962470536666824,-20.849472373584938,-0.7997239877252887,-2.0310268495586086,0.0024390181574940927
-1.3391941331422659,-8.468684061271007,-2.1360107043731844,-20.861521220645674,-0.7251306816263318,-2.105745021292545,-0.012746806837307294
-1.9822111321857174,-9.541247528835807,-3.043983201594874,-20.509007543875512,-0.7996195437646624,-2.0992616218839153,-0.006692195357042092
-2.7438903711850564,-9.328205580438503,-3.685016659245004,-19.51767645743628,-0.6758204849343896,-1.9665063926348303,0.001997011098184472
-3.3149011977515337,-8.451622515121656,-4.912170174729665,-18.50592276527552,-0.7537846613009689,-1.936544673985594,-0.011907760693016257
-3.806048826787282,-6.119736737135937,-5.619646053361385,-17.3284235782223,-0.5835819858930933,-1.7462166327287216,0.008402015444053305
-3.862634893925708,-2.809603767980172,-6.583402618764192,-16.479424390802592,-0.5797812956143794,-1.6035215926857207,0.030176497063326098
-3.803498940560533,1.5925753010378947,-6.944682224465519,-15.924213208460369,-0.53829218442523,-1.5267500525366136,0.018377845202497384
-3.5130113874693096,6.606557692369434,-6.699911783102403,-15.807804659065884,-0.5007957679269828,-1.4699858338671021,0.036109818394725254
-3.026316241633273,12.28595818978687,-5.790377861225773,-15.878965346993752,-0.38912977766599793,-1.42038669414572,0.01707671334220482
-2.2834833302918986,17.849801193355383,-4.759695667540598,-16.418804130901997,-0.44272264773113823,-1.3599524683110913,0.017611719176322805
-1.4332181496878704,22.78080864054476,-3.557962477313014,-16.72508210697633,-0.45919903385410393,-1.4709381122337246,0.011998635033945496
-0.5832469347677144,26.958492437807035,-2.406328526399483,-16.987217348575026,-0.4168772256027407,-1.4900208631194294,-0.0010817486440457907
-0.048324969609788694,29.479132720109984,-1.2772898884841608,-17.331390928114512,-0.42968891293469413,-1.4052772625139496,-0.0003707055927720344
0.39089175096979756,30.40798056442405,-0.6904397009385426,-17.078494193912842,-0.46617821607473264,-1.5035808618939592,-0.003630627223594971
0.6630540843677649,29.486170323426272,-0.321763635451473,-16.909818612211208,-0.42398952704333187,-1.460661090466807,-0.003041124323459707
0.6732233916479554,27.464379554071876,0.06551093636540392,-16.261468575674154,-0.40754243550134966,-1.3051480529443678,-0.003958509784942051
0.7534887320391407,24.186334224852242,0.1305662967592203,-15.500181241115925,-0.44215537858736526,-1.3688044198923097,-0.011907838057764002
0.7268152265531389,19.770739685523733,0.42460879406470675,-15.447037758219604,-0.4216006958764955,-1.249343721486369,-0.005109762336921519
0.8246571905455952,15.372940104944458,0.5762807529299695,-15.2800942338967,-0.4785038646634365,-1.363655846749243,-0.018758510481112014
0.7491761502856409,11.021182107816188,0.8709492947090385,-16.202793824639375,-0.48224580938868755,-1.3517510571587872,-0.010590559388558914
0.7110413400975872,6.9580704992762135,1.0866378636378096,-17.380205304166637,-0.5674387114922053,-1.5087025011482085,-0.008276899397642928
0.473132432566647,3.840045339554172,1.2245614709123536,-18.72007307121358,-0.6305008133332148,-1.7091614092679384,0.0047792783562810685
0.4303851397666215,1.0215113180130693,1.3580589912378018,-20.408893373336575,-0.6249761861515967,-1.8539780737694584,0.00890729940078735
0.40100144431363544,-0.8043544548318519,1.534179908145135,-21.58611567629655,-0.6627528456367783,-2.0259592515748177,0.02000737198440824
0.706770390280264,-2.28044131279377,1.77759504200428,-22.49919540364781,-0.65726071658422,-2.086277731696469,0.014320107748302602
1.1879100559091418,-3.046544453496858,2.1994894949894275,-22.693146593916364,-0.7024327249493444,-2.140775737874859,0.0195319920675575
1.975766568815661,-3.389114729212275,2.7891146723036453,-22.530607141644772,-0.6734831856100273,-2.08657935550419,0.01828290303559809
2.65000950040558,-2.449447070013339,3.4735819095705533,-21.415444923848632,-0.7631206350774746,-2.0010578237134418,0.0039950784027290055
3.35457987357448,-0.7507380885091195,4.249209199267918,-20.1179404917266,-0.7705689049480924,-1.8429879730769825,-0.02115508574324769
3.777900168839448,2.094144139411841,4.949995864067763,-18.510480140863574,-0.8342214454730054,-1.73649215381789,-0.033665867177535974
4.1619220544879285,5.7791146217770955,5.436774263841137,-17.136210191658268,-0.7609543077324954,-1.5991792163988225,-0.03535220677650733
4.034788621974784,10.501963381207183,5.39059137754665,-15.933161912490096,-0.7077459008670131,-1.5245978705075167,-0.051327699809057055
4.034788621974784,10.501963381207183,5.39059137754665,-15.933161912490096,-0.7077459008670131,-1.5245978705075167,-0.051327699809057055
